ID,Exchange,RemoteName,CLLIcode,InventoryItem,Route,Size,NumDucts,SubDuct1,SubDuct2,SubDuct3,Length,ConduitType,ConduitClass,WONumber,PostingState,TaxDist,DatePlaced,DateRetired,Ducts,FCCCode,TaxID,Cost,InUse,Color,Trench,LegacyID,DrawName,Handle,Matched_Map,Matched_MapID,Matched_RecordID,CompanyCode,CompanyCodeID,WIRECENTER_Id,TaxDistrict,Name,WONum,Comment,FromJUNCTION_Id,ToJUNCTION_Id,CONDUIT,CONDUIT2,YEAR,TypeSuffix,SizeSuffix,ACADLayer,ACADBlock,ACADFileName
3205,PNBL,,,,,2,DUCT,,,,105,,,,FPA,,,,,,,,,,,68171,M:\RT\PNBL\PINE BLUFFS.dwg,29597,,,,RT,,,,,,AQUA DUCT,66406,,,,2017,,,CONDUIT,_no_Value,PINE BLUFFS
3206,PNBL,,,,,2,DUCT,,,,128,,,,FPA,,,,,,,,,,,68059,M:\RT\PNBL\PINE BLUFFS.dwg,290CD,,,,RT,,,,,,,66448,,,,2017,,,CONDUIT,_no_Value,PINE BLUFFS
3207,PNBL,,,,,1.25,1X3,,,,398,UD,,,FPA,,,,,,,,,,,67341,M:\RT\PNBL\PINE BLUFFS.dwg,20400,,,,RT,,,,,,,66169,66170,,,2014,,,CONDUIT,_no_Value,PINE BLUFFS
3208,BRNS,,,,,1.25,1X3,,,,388,BFOV,,,FPA,,,,,,,,,,,71490,M:\RT\BRNS\BURNS.dwg,5ED4E,,,,RT,,,,,,,67874,67873,,,2018,,,CONDUIT,_no_Value,BURNS
3209,PNBL,,,,,2,DUCT,,,,133,,,,FPA,,,,,,,,,,,68170,M:\RT\PNBL\PINE BLUFFS.dwg,29596,,,,RT,,,,,,AQUA DUCT,66406,,,,2017,,,CONDUIT,_no_Value,PINE BLUFFS
3210,BRNS,,,,,1.25,1X3,,,,348,BFOV,,,FPA,,,,,,,,,,,71489,M:\RT\BRNS\BURNS.dwg,5ED4D,,,,RT,,,,,,,67875,67874,,,2018,,,CONDUIT,_no_Value,BURNS
3213,PNBL,,,,,2,DUCT,,,,175,,,,FPA,,,,,,,,,,,68267,M:\RT\PNBL\PINE BLUFFS.dwg,29A04,,,,RT,,,,,,RED DUCT,66370,,,,2017,,,CONDUIT,_no_Value,PINE BLUFFS
3215,BRNS,,,,,1.25,1X3,,,,552,BFOV,,,FPA,,,,,,,,,,,71487,M:\RT\BRNS\BURNS.dwg,5ED45,,,,RT,,,,,,,43595,67876,,,2018,,,CONDUIT,_no_Value,BURNS
3216,PNBL,,,,,2,DUCT,,,,215,,,,FPA,,,,,,,,,,,68147,M:\RT\PNBL\PINE BLUFFS.dwg,29457,,,,RT,,,,,,WHITE DUCT,66399,,,,2017,,,CONDUIT,_no_Value,PINE BLUFFS
3218,,,,,,2,DUCT,,,,120,,,,FPA,,,,,,,,,,,68066,M:\RT\PNBL\PINE BLUFFS.dwg,2910A,,,,RT,,,,,,,66465,,,,2017,,,CONDUIT,_no_Value,PINE BLUFFS
3219,BRNS,,,,7100,,"2""PVC",,,,110,,,,FPA,,,,,,,,,,,44189,m:\rt\brns\burns.dwg,F16,,,,RT,33326,,,,,,,,,,90,,,CONDUIT,_no_Value,BURNS
3220,PNBL,,,,,2,DUCT,,,,148,,,,FPA,,,,,,,,,,,68232,M:\RT\PNBL\PINE BLUFFS.dwg,29878,,,,RT,,,,,,AQUA DUCT,66360,,,,2017,,,CONDUIT,_no_Value,PINE BLUFFS
3223,PNBL,,,,,2,DUCT,,,,102,,,,FPA,,,,,,,,,,,68259,M:\RT\PNBL\PINE BLUFFS.dwg,29907,,,,RT,,,,,,SLATE DUCT,66358,,,,2017,,,CONDUIT,_no_Value,PINE BLUFFS
3227,PNBL,,,,,2,DUCT,,,,360,,,,FPA,,,,,,,,,,,68070,M:\RT\PNBL\PINE BLUFFS.dwg,29111,,,,RT,,,,,,,66453,,,,2017,,,CONDUIT,_no_Value,PINE BLUFFS
3228,,,,,,,DUCT,,,,120,,,,FPA,,,,,,,,,,,67973,M:\RT\PNBL\PINE BLUFFS.dwg,28227,,,,RT,,,,DROP,,RED DUCT,66376,66376,,,2017,,,CONDUIT,_no_Value,PINE BLUFFS
3232,PNBL,,,,,2,SEBO,,,,74,,,,FPA,,,,,,,,,,,68239,M:\RT\PNBL\PINE BLUFFS.dwg,298B0,,,,RT,,,,,,BROWN DUCT,66364,,,,2017,,,CONDUIT,_no_Value,PINE BLUFFS
3233,PNBL,,,,,2,DUCT,,,,506,,,,FPA,,,,,,,,,,,68193,M:\RT\PNBL\PINE BLUFFS.dwg,29666,,,,RT,,,,,,WHITE DUCT,66420,,,,2017,,,CONDUIT,_no_Value,PINE BLUFFS
3236,PNBL,,,,,2,DUCT,,,,134,,,,FPA,,,,,,,,,,,68134,M:\RT\PNBL\PINE BLUFFS.dwg,293FB,,,,RT,,,,,,RED DUCT,66395,,,,2017,,,CONDUIT,_no_Value,PINE BLUFFS
3237,PNBL,,,,,2,SEBO,,,,222,,,,FPA,,,,,,,,,,,68261,M:\RT\PNBL\PINE BLUFFS.dwg,2993D,,,,RT,,,,,,BLUE DUCT,66354,,,,2017,,,CONDUIT,_no_Value,PINE BLUFFS
3239,PNBL,,,,,,DUCT,,,,128,,,,FPA,,,,,,,,,,,67954,M:\RT\PNBL\PINE BLUFFS.dwg,27E8A,,,,RT,,,,DROP,,WHITE DUCT,,,,,2017,,,CONDUIT,_no_Value,PINE BLUFFS
3240,PNBL,,,,,1.25,1X1,,,,600,,,,FPA,,,,,,,,,,,59138,m:\rt\kayc\KAYCEE.dwg,11DB0E,,,,RT,,,,,,,62689,,,,14,,,CONDUIT,_no_Value,PINE BLUFFS
3241,PNBL,,,,,2,DUCT,,,,99,,,,FPA,,,,,,,,,,,68131,M:\RT\PNBL\PINE BLUFFS.dwg,293D8,,,,RT,,,,,,SLATE DUCT,66394,,,,2017,,,CONDUIT,_no_Value,PINE BLUFFS
3244,PNBL,,,,,1.25,1X2,,,,364,UD,,,FPA,,,,,,,,,,,59006,M:\RT\PNBL\PINE BLUFFS.dwg,1B394,,,,RT,30360,,,,,,62651,31050,,,13,,,CONDUIT,_no_Value,PINE BLUFFS
3245,PNBL,,,,,,DUCT,,,,122,,,,FPA,,,,,,,,,,,67949,M:\RT\PNBL\PINE BLUFFS.dwg,2.7E+087,,,,RT,,,,DROP,,RED DUCT,,,,,2017,,,CONDUIT,_no_Value,PINE BLUFFS
3247,PNBL,,,,,2,DUCT,,,,150,,,,FPA,,,,,,,,,,,68043,M:\RT\PNBL\PINE BLUFFS.dwg,2902C,,,,RT,,,,,,,66458,,,,2017,,,CONDUIT,_no_Value,PINE BLUFFS
3248,PNBL,,,,,,BFO12I,,,,279,,,,FPA,,,,,,,,,,,67912,M:\RT\PNBL\PINE BLUFFS.dwg,282F6,,,,RT,,,,PNBL11,,,66386,66387,,,2017,,,CONDUIT,_no_Value,PINE BLUFFS
3251,,,,,,2,DUCT,,,,130,,,,FPA,,,,,,,,,,,68058,M:\RT\PNBL\PINE BLUFFS.dwg,290B6,,,,RT,,,,,,,66462,,,,2017,,,CONDUIT,_no_Value,PINE BLUFFS
3252,PNBL,,,,,2,DUCT,,,,118,,,,FPA,,,,,,,,,,,68251,M:\RT\PNBL\PINE BLUFFS.dwg,298EC,,,,RT,,,,,,RED DUCT,66356,,,,2017,,,CONDUIT,_no_Value,PINE BLUFFS
3254,BRNS,,,,,1.25,1,,,,3168,UD,,,FPA,,,,,,,,,,,58918,m:\rt\brns\burns.dwg,85AE,,,,RT,,,,,,,62614,62616,,,11,,,CONDUIT,_no_Value,BURNS
3265,Thermopolis,,,,,1.25,3,,,,,BFOV,,,FPA,,,,,,,,,,,,,,,,,,,,,BFO144,,,,,,,,,,,,
3266,Thermopolis,,,,,1.25,2,,,,,BFOV,,,FPA,,,,,,,,,,,,,,,,,,,,,BFO48,,,,,,,,,,,,
3268,Thermopolis,,,,,1.25,2,,,,,BFOV,,,FPA,,,,,,,,,,,,,,,,,,,,,BFO24,,,,,,,,,,,,
3269,Thermopolis,,,,,1.25,2,,,,,BFOV,,,FPA,,,,,,,,,,,,,,,,,,,,,BFO24,,,,,,,,,,,,
3270,Thermopolis,,,,,1.25,2,,,,,BFOV,,,FPA,,,,,,,,,,,,,,,,,,,,,BFO24,,,,,,,,,,,,
3271,Thermopolis,,,,,1.25,2,,,,,BFOV,,,FPA,,,,,,,,,,,,,,,,,,,,,BFO48,,,,,,,,,,,,
3460,WRLD,,,,1400,1.25,1X2,,,,44,BFOV,,,FPA,,,,,,,,,,,52959,m:\rt\wrld\WORLAND.dwg,116D8C,,,,RT,,,,,,,60639,60640,,,13,,,CONDUIT,_no_Value,WORLAND
3462,THRM,,,,6061,1.25,1X2,,,,362,BFOV,,,FPA,,,,,,,,,,,62478,m:\rt\thrm\thermopolis.dwg,7B2F6,,,,RT,,,,,,,64197,64198,,,15,,,CONDUIT,_no_Value,THERMOPOLIS
3463,THRM,,,,L-6015,1.25,1X2,,,,150,BFOV,,,FPA,,,,,,,,,,,62259,m:\rt\thrm\thermopolis.dwg,7024F,,,,RT,,,,,,,64114,64115,,,15,,,CONDUIT,_no_Value,THERMOPOLIS
3464,WRLD,,,,3000,1.25,1X2,,,,110,BFOV,,,FPA,,,,,,,,,,,53402,m:\rt\mdws\MIDWEST.dwg,123591,,,,RT,,,,,,,60767,60768,,,13,,,CONDUIT,_no_Value,WORLAND
3468,THRM,,,,L-3000,1.25,1X3,,,,20,BFOV,,,FPA,,,,,,,,,,,62894,m:\rt\thrm\thermopolis.dwg,7B327,,,,RT,,,,,,,64303,64281,,,15,,,CONDUIT,_no_Value,THERMOPOLIS
3469,WRLD,,,,9100,1.25,1X2,,,,114,BFOV,,,FPA,,,,,,,,,,,53131,m:\rt\wrld\WORLAND.dwg,138FE2,,,,RT,,,,,,,60674,60675,,,13,,,CONDUIT,_no_Value,WORLAND
3470,WRLD,,,,6000,1.25,1X2,,,,256,BFOV,,,FPA,,,,,,,,,,,53674,m:\rt\mdws\MIDWEST.dwg,115C75,,,,RT,,,,,,,60814,60815,,,13,,,CONDUIT,_no_Value,WORLAND
3472,WRLD,,,,6100,1.25,1X2,,,,240,BFOV,,,FPA,,,,,,,,,,,53676,m:\rt\mdws\MIDWEST.dwg,115C31,,,,RT,,,,,,,60811,60817,,,13,,,CONDUIT,_no_Value,WORLAND
3474,WRLD,,,,1000,1.25,1X2,,,,458,BFOV,,,FPA,,,,,,,,,,,54027,m:\rt\mdws\MIDWEST.dwg,110004,,,,RT,,,,,,,60896,60897,,,13,,,CONDUIT,_no_Value,WORLAND
3477,THRM,,,,6030,1.25,1X2,,,,104,BFOV,,,FPA,,,,,,,,,,,63559,m:\rt\thrm\thermopolis.dwg,966000000000,,,,RT,,,,,,,64463,64464,,,15,,,CONDUIT,_no_Value,THERMOPOLIS
3483,THRM,,,,L-3001,1.25,1X2,,,,196,BFOV,,,FPA,,,,,,,,,,,63038,m:\rt\thrm\thermopolis.dwg,7B309,,,,RT,,,,,,,64318,64319,,,15,,,CONDUIT,_no_Value,THERMOPOLIS
3484,WRLD,,,,9000,1.25,1X3,,,,104,UD,,,FPA,,,,,,,,,,,49654,m:\rt\wrld\WORLAND.dwg,130000000000,,,,RT,38826,,,,,,59526,,,,11,V,,CONDUIT,_no_Value,WORLAND
3486,THRM,,,,6055,1.25,1X2,,,,264,BFOV,,,FPA,,,,,,,,,,,62441,m:\rt\thrm\thermopolis.dwg,7B1A0,,,,RT,,,,,,,64185,64186,,,15,,,CONDUIT,_no_Value,THERMOPOLIS
3487,WRLD,,,,9000,1.25,1X2,,,,400,BFOV,,,FPA,,,,,,,,,,,53040,m:\rt\wrld\WORLAND.dwg,138FEE,,,,RT,,,,,,,60656,60658,,,13,,,CONDUIT,_no_Value,WORLAND
3490,THRM,,,,9000,1.25,1X2,,,,76,BFOV,,,FPA,,,,,,,,,,,62025,m:\rt\thrm\thermopolis.dwg,8B196,,,,RT,,,,,,,64075,64076,,,15,,,CONDUIT,_no_Value,THERMOPOLIS
3492,WRLD,,,,6400,1.25,1X2,,,,112,BFOV,,,FPA,,,,,,,,,,,54380,m:\rt\wrld\WORLAND.dwg,131D22,,,,RT,,,,,,,60979,60980,,,13,,,CONDUIT,_no_Value,WORLAND
3495,WRLD,,,,1000,1.25,1X2,,,,388,BFOV,,,FPA,,,,,,,,,,,54036,m:\rt\wrld\WORLAND.dwg,116E6E,,,,RT,,,,,,,60905,60906,,,13,,,CONDUIT,_no_Value,WORLAND
3498,WRLD,,,,1400,1.25,1X2,,,,546,BFOV,,,FPA,,,,,,,,,,,52963,m:\rt\wrld\WORLAND.dwg,113790,,,,RT,,,,,,,60643,60644,,,13,,,CONDUIT,_no_Value,WORLAND
3500,THRM,,,,,1.25,2,,,,178,UD,,,FPA,,,,,,,,,,,50629,m:\rt\thrm\thermopolis.dwg,71B7A,,,,RT,39805,,,,,,33444,33441,,,12,V,,CONDUIT,_no_Value,THERMOPOLIS
3508,THRM,,,,6041,1.25,1X2,,,,438,BFOV,,,FPA,,,,,,,,,,,63581,m:\rt\thrm\thermopolis.dwg,974D2,,,,RT,,,,,,,64478,64479,,,15,,,CONDUIT,_no_Value,THERMOPOLIS
3509,THRM,,,,,4,2,,,,1407,,,,FPA,,,,,,,,,,,29882,m:\rt\thrm\thermopolis.dwg,8817F,,,,RT,9624,,,,,,,,,,,,PC,CONDUIT,_no_Value,THERMOPOLIS
3514,WRLD,,,,9000,1.25,1X2,,,,206,BFOV,,,FPA,,,,,,,,,,,53055,m:\rt\mdws\MIDWEST.dwg,112E2B,,,,RT,,,,,,,60666,60667,,,13,,,CONDUIT,_no_Value,WORLAND
3516,WRLD,,,,9000,1.25,1X3,,,,210,BFOV,,,FPA,,,,,,,,,,,50805,m:\rt\wrld\WORLAND.dwg,1505EB,,,,RT,39983,,,,,,59819,59820,,,12,,,CONDUIT,_no_Value,WORLAND
3517,THRM,,,,6025,1.25,1X2,,,,106,BFOV,,,FPA,,,,,,,,,,,62324,m:\rt\thrm\thermopolis.dwg,95100000,,,,RT,,,,,,,64147,64150,,,15,,,CONDUIT,_no_Value,THERMOPOLIS
3518,WRLD,,,,9000,1.25,1X2,,,,218,BFOV,,,FPA,,,,,,,,,,,53338,m:\rt\wrld\WORLAND.dwg,115952,,,,RT,,,,,,,60736,60744,,,13,,,CONDUIT,_no_Value,WORLAND
3520,THRM,,,,L-6000,1.25,1X3,,,,1120,BFOV,,,FPA,,,,,,,,,,,61961,m:\rt\thrm\thermopolis.dwg,952DC,,,,RT,,,,,,,64073,33602,,,15,,,CONDUIT,_no_Value,THERMOPOLIS
3524,WRLD,,,,3000,1.25,1X2,,,,200,BFOV,,,FPA,,,,,,,,,,,54049,m:\rt\mdws\MIDWEST.dwg,11A547,,,,RT,,,,,,,60918,60919,,,13,,,CONDUIT,_no_Value,WORLAND
3528,WRLD,,,,9000,1.25,1X3,,,,164,BFOV,,,FPA,,,,,,,,,,,50807,m:\rt\wrld\WORLAND.dwg,130F2C,,,,RT,39985,,,,,,59821,59736,,,12,,,CONDUIT,_no_Value,WORLAND
3532,THRM,,,,6035,1.25,1X2,,,,342,BFOV,,,FPA,,,,,,,,,,,63570,m:\rt\thrm\thermopolis.dwg,966AB,,,,RT,,,,,,,64372,64470,,,15,,,CONDUIT,_no_Value,THERMOPOLIS
3536,THRM,,,,L-6000,1.25,1X2,,,,526,BFOV,,,FPA,,,,,,,,,,,63512,m:\rt\thrm\thermopolis.dwg,974F2,,,,RT,,,,,,,64384,64385,,,15,,,CONDUIT,_no_Value,THERMOPOLIS
3538,THRM,,,,6055,1.25,1X2,,,,182,BFOV,,,FPA,,,,,,,,,,,62437,m:\rt\thrm\thermopolis.dwg,7B510,,,,RT,,,,,,,64181,64182,,,15,,,CONDUIT,_no_Value,THERMOPOLIS
3539,WRLD,,,,9600,1.25,1X2,,,,80,BFOV,,,FPA,,,,,,,,,,,53764,m:\rt\wrld\WORLAND.dwg,11899D,,,,RT,,,,,,,60855,60856,,,13,,,CONDUIT,_no_Value,WORLAND
3541,THRM,,,,L-6000,1.25,1X1,,,,160,BFOV,,,FPA,,,,,,,,,,,63488,m:\rt\thrm\thermopolis.dwg,96780,,,,RT,,,,,,,64375,64376,,,15,,,CONDUIT,_no_Value,THERMOPOLIS
3542,WRLD,,,,9333,1.25,1,,,,100,UD,,,FPA,,,,,,,,,,,55806,m:\rt\wrld\WORLAND.dwg,114FEC,,,,RT,34204,,,,,,61460,58374,,,10,,,CONDUIT,_no_Value,WORLAND
3546,THRM,,,,L-6000,1.25,1X2,,,,218,BFOV,,,FPA,,,,,,,,,,,63501,m:\rt\thrm\thermopolis.dwg,974CE,,,,RT,,,,,,,32915,64379,,,15,,,CONDUIT,_no_Value,THERMOPOLIS
3553,WRLD,,,,1030,1.25,1X2,,,,258,BFOV,,,FPA,,,,,,,,,,,52729,m:\rt\wrld\WORLAND.dwg,15C791,,,,RT,,,,,,,60595,60596,,,13,,,CONDUIT,_no_Value,WORLAND
3562,THRM,,,,,,"6""BIP",,,,69,,,,FPA,,,,,,,,,,,29881,m:\rt\thrm\thermopolis.dwg,88181,,,,RT,9623,,,,,,,,,,,,,CONDUIT,_no_Value,THERMOPOLIS
3563,WRLD,,,,,1.25,1X1,,,,4852,UD,,,FPA,,,,,,,,,,,52269,m:\rt\kayc\KAYCEE.dwg,10F0F1,,,,RT,32193,,18-0100,,,,60352,60352,,,12,,,CONDUIT,_no_Value,WORLAND
3567,WRLD,,,,1025,1.25,1X2,,,,252,BFOV,,,FPA,,,,,,,,,,,52693,m:\rt\wrld\WORLAND.dwg,15C55C,,,,RT,,,,,,,60588,60589,,,13,,,CONDUIT,_no_Value,WORLAND
3569,WRLD,,,,1030,1.25,1X2,,,,12,BFOV,,,FPA,,,,,,,,,,,52726,m:\rt\wrld\WORLAND.dwg,15C697,,,,RT,,,,,,,60569,60593,,,13,,,CONDUIT,_no_Value,WORLAND
3571,WRLD,,,,9000,1.25,1X2,,,,298,BFOV,,,FPA,,,,,,,,,,,54411,m:\rt\wrld\WORLAND.dwg,118BA7,,,,RT,,,,,,,61025,61026,,,13,,,CONDUIT,_no_Value,WORLAND
3572,WRLD,,,,9400,1.25,1X2,,,,12,BFOV,,,FPA,,,,,,,,,,,53757,m:\rt\wrld\WORLAND.dwg,12686E,,,,RT,,,,,,,60821,60849,,,13,,,CONDUIT,_no_Value,WORLAND
3573,WRLD,,,,3400,1.25,1X2,,,,152,BFOV,,,FPA,,,,,,,,,,,53562,m:\rt\wrld\WORLAND.dwg,126837,,,,RT,,,,,,,60793,60794,,,13,,,CONDUIT,_no_Value,WORLAND
3576,WRLD,,,,5000,25,BFC,,,,1134,,,,FPA,,,,,,,,,,,48088,m:\rt\wrld\WORLAND.dwg,18F172,,,,RT,37254,,,,,,37560,59084,,,10,,,CONDUIT,_no_Value,WORLAND
3579,WRLD,,,,5500,25,BFC,,,,476,,,,FPA,,,,,,,,,,,48245,m:\rt\wrld\WORLAND.dwg,190A06,,,,RT,37413,,,,,,36176,59168,,,10,,,CONDUIT,_no_Value,WORLAND
3582,WRLD,,,,1090,1.25,1X2,,,,130,BFOV,,,FPA,,,,,,,,,,,52910,m:\rt\wrld\WORLAND.dwg,1266F3,,,,RT,,,,,,,60625,60626,,,13,,,CONDUIT,_no_Value,WORLAND
3583,WRLD,,,,6400,1.25,1X2,,,,108,BFOV,,,FPA,,,,,,,,,,,54377,m:\rt\wrld\WORLAND.dwg,131D1F,,,,RT,,,,,,,60951,60977,,,13,,,CONDUIT,_no_Value,WORLAND
3586,WRLD,,,,1500,1.25,1X2,,,,822,BFOV,,,FPA,,,,,,,,,,,54044,m:\rt\wrld\WORLAND.dwg,115F47,,,,RT,,,,,,,60901,60914,,,13,,,CONDUIT,_no_Value,WORLAND
3588,WRLD,,,,9600,1.25,1X2,,,,136,BFOV,,,FPA,,,,,,,,,,,53762,m:\rt\wrld\WORLAND.dwg,11899F,,,,RT,,,,,,,60853,60854,,,13,,,CONDUIT,_no_Value,WORLAND
3589,WRLD,,,,3100,1.25,1X2,,,,70,BFOV,,,FPA,,,,,,,,,,,53411,m:\rt\wrld\WORLAND.dwg,12684B,,,,RT,,,,,,,60776,60777,,,13,,,CONDUIT,_no_Value,WORLAND
3590,THRM,,,,6005,1.25,1X2,,,,302,BFOV,,,FPA,,,,,,,,,,,62223,m:\rt\thrm\thermopolis.dwg,7018C,,,,RT,,,,,,,64120,64121,,,15,,,CONDUIT,_no_Value,THERMOPOLIS
3592,THRM,,,,6040,1.25,1X2,,,,300,BFOV,,,FPA,,,,,,,,,,,62369,m:\rt\thrm\thermopolis.dwg,95286,,,,RT,,,,,,,64163,64164,,,15,,,CONDUIT,_no_Value,THERMOPOLIS
3594,WRLD,,,,1050,1.25,1X2,,,,8,BFOV,,,FPA,,,,,,,,,,,52895,m:\rt\mdws\MIDWEST.dwg,10FDDD,,,,RT,,,,,,,60570,60611,,,13,,,CONDUIT,_no_Value,WORLAND
3598,WRLD,,,,5000,1.25,1X2,,,,236,BFOV,,,FPA,,,,,,,,,,,54057,m:\rt\mdws\MIDWEST.dwg,115EDE,,,,RT,,,,,,,60926,60927,,,13,,,CONDUIT,_no_Value,WORLAND
3601,THRM,,,,L-6000,1.25,1X2,,,,196,BFOV,,,FPA,,,,,,,,,,,63502,m:\rt\thrm\thermopolis.dwg,974DE,,,,RT,,,,,,,64381,64380,,,15,,,CONDUIT,_no_Value,THERMOPOLIS
3603,WRLD,,,,1000,1.25,1X2,,,,112,BFOV,,,FPA,,,,,,,,,,,53345,m:\rt\wrld\WORLAND.dwg,12689F,,,,RT,,,,,,,60893,60755,,,13,,,CONDUIT,_no_Value,WORLAND
3607,WRLD,,,,9100,1.25,1X2,,,,120,BFOV,,,FPA,,,,,,,,,,,53133,m:\rt\mdws\MIDWEST.dwg,119B52,,,,RT,,,,,,,60676,60677,,,13,,,CONDUIT,_no_Value,WORLAND
3608,THRM,,,,L-1000,1.25,1X2,,,,152,BFOV,,,FPA,,,,,,,,,,,62811,m:\rt\thrm\thermopolis.dwg,7B330,,,,RT,,,,,,,64262,64263,,,15,,,CONDUIT,_no_Value,THERMOPOLIS
3611,WRLD,,,,3000,1.25,1X2,,,,136,BFOV,,,FPA,,,,,,,,,,,53400,m:\rt\mdws\MIDWEST.dwg,10EAC9,,,,RT,,,,,,,60765,60766,,,13,,,CONDUIT,_no_Value,WORLAND
3612,THRM,,,,L-6040,1.25,1X2,,,,836,BFOV,,,FPA,,,,,,,,,,,63564,m:\rt\thrm\thermopolis.dwg,95568,,,,RT,,,,,,,64468,64469,,,15,,,CONDUIT,_no_Value,THERMOPOLIS
3613,THRM,,,,6060,1.25,1X2,,,,174,BFOV,,,FPA,,,,,,,,,,,62452,m:\rt\thrm\thermopolis.dwg,7B2E0,,,,RT,,,,,,,64199,64200,,,15,,,CONDUIT,_no_Value,THERMOPOLIS
3614,WRLD,,,,,1.25,1X3,,,,670,BFOV,,,FPA,,,,,,,,,,,50609,m:\rt\wrld\WORLAND.dwg,1635D9,,,,RT,39785,,,,,,59757,,,,11,,,CONDUIT,_no_Value,WORLAND
3615,THRM,,,,3000,1.25,1X2,,,,186,BFOV,,,FPA,,,,,,,,,,,61942,m:\rt\thrm\thermopolis.dwg,8B124,,,,RT,,,,,,,64071,64072,,,15,,,CONDUIT,_no_Value,THERMOPOLIS
3616,WRLD,,,,3100,1.25,1X2,,,,484,BFOV,,,FPA,,,,,,,,,,,53412,m:\rt\wrld\WORLAND.dwg,12684C,,,,RT,,,,,,,60777,60778,,,13,,,CONDUIT,_no_Value,WORLAND
3619,THRM,,,,3000,1.25,1X3,,,,218,UD,,,FPA,,,,,,,,,,,65524,m:\rt\thrm\thermopolis.dwg,56274,,,,RT,,,,,,,65378,65377,,,16,,,CONDUIT,_no_Value,THERMOPOLIS
3621,WRLD,,,,3000,1.25,1X3,,,,74,BFOV,,,FPA,,,,,,,,,,,50864,m:\rt\wrld\WORLAND.dwg,150500000,,,,RT,40044,,,,,,35888,59822,,,12,,,CONDUIT,_no_Value,WORLAND
3622,SHSH,,,,,,BOWPIPE,,,,36,,,,FPA,,,,,,,,,,,37020,m:\rt\shsh\shoshoni.dwg,2EAF,,,,RT,18615,,,,,,,,,,,,,CONDUIT,_no_Value,SHOSHONI
3624,JFCY,,,,,,"4""PVC",,,,43,,,,FPA,,,,,,,,,,,38298,m:\rt\jfcy\jeffrey city.dwg,782E,,,,RT,25158,,,,,,,,,,,,,CONDUIT,_no_Value,JEFFREY CITY
3625,WRLD,,,,6300,1.25,1X2,,,,136,BFOV,,,FPA,,,,,,,,,,,54375,m:\rt\wrld\WORLAND.dwg,131D1D,,,,RT,,,,,,,60952,60975,,,13,,,CONDUIT,_no_Value,WORLAND
3634,WRLD,,,,1040,1.25,1X2,,,,126,BFOV,,,FPA,,,,,,,,,,,52766,m:\rt\mdws\MIDWEST.dwg,10E405,,,,RT,,,,,,,60602,60603,,,13,,,CONDUIT,_no_Value,WORLAND
3642,THRM,,,,3200,1.25,1X2,,,,182,BFOV,,,FPA,,,,,,,,,,,63103,m:\rt\thrm\thermopolis.dwg,71B9A,,,,RT,,,,,,,64335,64336,,,15,,,CONDUIT,_no_Value,THERMOPOLIS
3643,THRM,,,,L-3000,1.25,1X5,,,,162,BFOV,,,FPA,,,,,,,,,,,62884,m:\rt\thrm\thermopolis.dwg,7B381,,,,RT,,,,,,,64279,64280,,,15,,,CONDUIT,_no_Value,THERMOPOLIS
3645,SHSH,,,,,,"2""CBYO",,,,,,,,FPA,,,,,,,,,,,36956,m:\rt\shsh\shoshoni.dwg,EE4B,,,,RT,18538,,,,,,,,,,,,,CONDUIT,_no_Value,SHOSHONI
3649,WRLD,,,,L-3000,12,BFO,,,,800,,,,FPA,,,,,,,,,,,41206,m:\rt\wrld\WORLAND.dwg,11398D,,,,RT,30230,,,,,,37425,,,,4,,,CONDUIT,_no_Value,WORLAND
3652,WRLD,,,,1300,1.25,1X2,,,,362,BFOV,,,FPA,,,,,,,,,,,52939,m:\rt\mdws\MIDWEST.dwg,121728,,,,RT,,,,,,,60635,60636,,,13,,,CONDUIT,_no_Value,WORLAND
3653,WRLD,,,,1000,1.25,1X3,,,,898,BFOV,,,FPA,,,,,,,,,,,52618,m:\rt\wrld\WORLAND.dwg,11379A,,,,RT,,,,,,,60565,60566,,,13,,,CONDUIT,_no_Value,WORLAND
3661,WRLD,,,,1300,1.25,1X2,,,,488,BFOV,,,FPA,,,,,,,,,,,52936,m:\rt\wrld\WORLAND.dwg,116D52,,,,RT,,,,,,,60562,60633,,,13,,,CONDUIT,_no_Value,WORLAND
3663,THRM,,,,L-3000,1.25,1X2,,,,104,BFOV,,,FPA,,,,,,,,,,,62916,m:\rt\thrm\thermopolis.dwg,95552,,,,RT,,,,,,,64301,64302,,,15,,,CONDUIT,_no_Value,THERMOPOLIS
3666,THRM,,,,L-6015,1.25,1X2,,,,158,BFOV,,,FPA,,,,,,,,,,,62131,m:\rt\thrm\thermopolis.dwg,8B123,,,,RT,,,,,,,64091,64092,,,15,,,CONDUIT,_no_Value,THERMOPOLIS
3667,WRLD,,,,L-1100,1.25,1X1,,,,325,UD,,,FPA,,,,,,,,,,,52532,m:\rt\wrld\WORLAND.dwg,18F969,,,,RT,37194,,,,,,60521,,,,13,,,CONDUIT,_no_Value,WORLAND
3668,WRLD,,,,9640,1.25,1X2,,,,224,BFOV,,,FPA,,,,,,,,,,,53766,m:\rt\wrld\WORLAND.dwg,1189A7,,,,RT,,,,,,,60857,60858,,,13,,,CONDUIT,_no_Value,WORLAND
